ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,NO2,PM2.5,PM10,O3,TEMPERATURA,PRECIPITACION,DIR_VIENTO,VEL_VIENTO,ICA_SO2,ICA_PM10,ICA_O3,ICA_NO2,ICA
2022.0,2.0,19.0,19,Sabado,8.0,3.0,58.0,5.0,13.0,28.23,9.2,0.0,14.5,2.67,2.4,26.0,23.52,145.0,49.23
2022.0,2.0,19.0,20,Sabado,8.0,4.0,69.0,8.0,18.0,15.86,9.2,0.0,14.5,2.67,3.2,36.0,13.22,172.5,56.23
2022.0,2.0,19.0,21,Sabado,8.0,4.0,44.0,8.0,12.0,41.46,9.2,0.0,14.5,2.67,3.2,24.0,34.55,110.0,42.94
2022.0,2.0,19.0,22,Sabado,8.0,3.0,30.0,6.0,8.0,52.38,9.2,0.0,14.5,2.67,2.4,16.0,43.65,75.0,34.26
2022.0,2.0,19.0,23,Sabado,8.0,3.0,26.0,6.0,9.0,53.26,9.2,0.0,14.5,2.67,2.4,18.0,44.38,65.0,32.44
2022.0,2.0,20.0,0,Domingo,8.0,3.0,29.0,12.0,13.0,47.61,8.0,0.0,14.7,2.68,2.4,26.0,39.67,72.5,35.14
2022.0,2.0,20.0,1,Domingo,8.0,3.0,22.0,2.0,4.0,53.03,8.0,0.0,14.7,2.68,2.4,8.0,44.19,55.0,27.4
2022.0,2.0,20.0,2,Domingo,8.0,3.0,23.0,7.0,8.0,50.19,8.0,0.0,14.7,2.68,2.4,16.0,41.82,57.5,29.43
2022.0,2.0,20.0,3,Domingo,8.0,3.0,17.0,2.0,3.0,56.97,8.0,0.0,14.7,2.68,2.4,6.0,47.48,42.5,24.6
2022.0,2.0,20.0,4,Domingo,8.0,3.0,19.0,1.0,1.0,55.21,8.0,0.0,14.7,2.68,2.4,2.0,46.01,47.5,24.48
2022.0,2.0,20.0,5,Domingo,8.0,3.0,12.0,1.0,1.0,62.59,8.0,0.0,14.7,2.68,2.4,2.0,52.16,30.0,21.64
2022.0,2.0,20.0,6,Domingo,8.0,3.0,18.0,3.0,4.0,54.71,8.0,0.0,14.7,2.68,2.4,8.0,45.59,45.0,25.25
2022.0,2.0,20.0,7,Domingo,8.0,3.0,27.0,2.0,2.0,44.81,8.0,0.0,14.7,2.68,2.4,4.0,37.34,67.5,27.81
2022.0,2.0,20.0,8,Domingo,8.0,3.0,28.0,7.0,9.0,44.73,8.0,0.0,14.7,2.68,2.4,18.0,37.28,70.0,31.92
2022.0,2.0,20.0,9,Domingo,8.0,3.0,29.0,10.0,12.0,47.06,8.0,0.0,14.71,2.68,2.4,24.0,39.22,72.5,34.53
2022.0,2.0,20.0,10,Domingo,8.0,3.0,32.0,5.0,7.0,48.91,8.0,0.0,14.71,2.68,2.4,14.0,40.76,80.0,34.29
2022.0,2.0,20.0,11,Domingo,8.0,3.0,33.0,1.0,2.0,53.27,8.0,0.0,14.71,2.68,2.4,4.0,44.39,82.5,33.32
2022.0,2.0,20.0,12,Domingo,8.0,4.0,29.0,2.0,5.0,61.23,8.0,0.0,14.71,2.68,3.2,10.0,51.02,72.5,34.18
2022.0,2.0,20.0,13,Domingo,8.0,3.0,25.0,1.0,3.0,66.15,8.0,0.0,14.71,2.68,2.4,6.0,55.12,62.5,31.5
2022.0,2.0,20.0,14,Domingo,8.0,3.0,20.0,1.0,4.0,73.45,8.0,0.0,14.71,2.68,2.4,8.0,61.21,50.0,30.4
2022.0,2.0,20.0,15,Domingo,8.0,3.0,22.0,5.0,6.0,72.27,8.0,0.0,14.71,2.68,2.4,12.0,60.22,55.0,32.4
2022.0,2.0,20.0,16,Domingo,8.0,3.0,23.0,9.0,11.0,72.11,8.0,0.0,14.71,2.68,2.4,22.0,60.09,57.5,35.5
2022.0,2.0,20.0,17,Domingo,8.0,3.0,22.0,1.0,2.0,74.4,8.0,0.0,14.71,2.68,2.4,4.0,62.0,55.0,30.85
2022.0,2.0,20.0,18,Domingo,8.0,3.0,34.0,4.0,10.0,61.42,8.0,0.0,14.71,2.68,2.4,20.0,51.18,85.0,39.64
2022.0,2.0,20.0,19,Domingo,8.0,3.0,59.0,7.0,27.0,37.03,8.0,0.0,14.71,2.68,2.4,54.0,30.86,147.5,58.69
2022.0,2.0,20.0,20,Domingo,8.0,4.0,80.0,7.0,24.0,18.54,8.0,0.0,14.72,2.68,3.2,48.0,15.45,200.0,66.66
2022.0,2.0,20.0,21,Domingo,8.0,4.0,66.0,11.0,18.0,29.93,8.0,0.0,14.72,2.68,3.2,36.0,24.94,165.0,57.28
2022.0,2.0,20.0,22,Domingo,8.0,3.0,57.0,3.0,7.0,37.15,8.0,0.0,14.72,2.68,2.4,14.0,30.96,142.5,47.46
2022.0,2.0,20.0,23,Domingo,8.0,3.0,43.0,7.0,10.0,48.74,8.0,0.0,14.72,2.68,2.4,20.0,40.62,107.5,42.63
2022.0,2.0,21.0,0,Lunes,8.0,3.0,55.0,6.0,8.0,32.22,11.0,0.0,14.91,2.69,2.4,16.0,26.85,137.5,45.69
2022.0,2.0,21.0,1,Lunes,8.0,3.0,49.0,1.0,3.0,27.41,11.0,0.0,14.92,2.69,2.4,6.0,22.84,122.5,38.44
2022.0,2.0,21.0,2,Lunes,8.0,3.0,42.0,6.0,10.0,33.46,11.0,0.0,14.92,2.69,2.4,20.0,27.88,105.0,38.82
2022.0,2.0,21.0,3,Lunes,8.0,3.0,18.0,6.0,7.0,52.85,11.0,0.0,14.92,2.69,2.4,14.0,44.04,45.0,26.36
2022.0,2.0,21.0,4,Lunes,8.0,3.0,19.0,4.0,4.0,42.23,11.0,0.0,14.92,2.69,2.4,8.0,35.19,47.5,23.27
2022.0,2.0,21.0,5,Lunes,8.0,3.0,27.0,12.0,13.0,32.26,11.0,0.0,14.92,2.69,2.4,26.0,26.88,67.5,30.7
2022.0,2.0,21.0,6,Lunes,8.0,3.0,50.0,8.0,10.0,15.4,11.0,0.0,14.92,2.69,2.4,20.0,12.83,125.0,40.06
2022.0,2.0,21.0,7,Lunes,8.0,4.0,72.0,7.0,13.0,4.91,11.0,0.0,14.92,2.69,3.2,26.0,4.09,180.0,53.32
2022.0,2.0,21.0,8,Lunes,8.0,4.0,82.0,6.0,15.0,5.68,11.0,0.0,14.92,2.69,3.2,30.0,4.73,205.0,60.73
2022.0,2.0,21.0,9,Lunes,8.0,4.0,66.0,8.0,16.0,11.17,11.0,0.0,14.92,2.69,3.2,32.0,9.31,165.0,52.38
2022.0,2.0,21.0,10,Lunes,8.0,4.39,35.02,10.0,16.0,17.62,11.0,0.0,14.92,2.69,3.51,32.0,14.68,87.55,34.44
2022.0,2.0,21.0,11,Lunes,8.0,5.0,71.0,13.0,21.0,23.49,11.0,0.0,14.92,2.69,4.0,42.0,19.58,177.5,60.77
2022.0,2.0,21.0,12,Lunes,8.0,5.0,76.0,13.0,24.0,25.96,11.0,0.0,14.92,2.69,4.0,48.0,21.63,190.0,65.91
2022.0,2.0,21.0,13,Lunes,8.0,4.0,44.0,17.0,24.0,55.98,11.0,0.0,14.93,2.69,3.2,48.0,46.65,110.0,51.96
2022.0,2.0,21.0,14,Lunes,8.0,4.0,57.0,6.0,11.0,47.64,11.0,0.0,14.93,2.69,3.2,22.0,39.7,142.5,51.85
2022.0,2.0,21.0,15,Lunes,8.0,3.0,36.0,7.0,12.0,64.79,11.0,0.0,14.93,2.69,2.4,24.0,53.99,90.0,42.6
2022.0,2.0,21.0,16,Lunes,8.0,3.0,30.0,3.0,7.0,73.82,11.0,0.0,14.93,2.69,2.4,14.0,61.52,75.0,38.23
2022.0,2.0,21.0,17,Lunes,8.0,3.0,37.0,13.0,17.0,67.24,11.0,0.0,14.93,2.69,2.4,34.0,56.03,92.5,46.23
2022.0,2.0,21.0,18,Lunes,8.0,4.0,44.0,8.0,10.0,56.68,11.0,0.0,14.93,2.69,3.2,20.0,47.23,110.0,45.11
2022.0,2.0,21.0,19,Lunes,8.0,4.0,49.0,1.0,1.0,47.33,11.0,0.0,14.93,2.69,3.2,2.0,39.44,122.5,41.78
2022.0,2.0,21.0,20,Lunes,8.0,4.0,41.0,1.0,1.0,52.31,11.0,0.0,14.93,2.69,3.2,2.0,43.59,102.5,37.82
2022.0,2.0,21.0,21,Lunes,8.0,4.0,38.0,1.0,1.0,54.69,11.0,0.0,14.93,2.69,3.2,2.0,45.58,95.0,36.44
2022.0,2.0,21.0,22,Lunes,8.0,4.0,43.0,2.0,4.0,48.27,11.0,0.0,14.93,2.69,3.2,8.0,40.23,107.5,39.73
2022.0,2.0,21.0,23,Lunes,8.0,3.0,53.0,1.0,2.0,35.0,11.0,0.0,14.93,2.69,2.4,4.0,29.17,132.5,42.02
2022.0,2.0,22.0,0,Martes,8.0,3.0,42.0,2.0,5.0,44.58,12.5,0.0,15.13,2.7,2.4,10.0,37.15,105.0,38.64
2022.0,2.0,22.0,1,Martes,8.0,3.0,19.0,3.0,5.0,66.97,12.5,0.0,15.13,2.7,2.4,10.0,55.81,47.5,28.93
2022.0,2.0,22.0,2,Martes,8.0,3.0,19.0,1.0,2.0,64.4,12.5,0.0,15.13,2.7,2.4,4.0,53.67,47.5,26.89
2022.0,2.0,22.0,3,Martes,8.0,3.0,15.0,1.0,3.0,69.28,12.5,0.0,15.13,2.7,2.4,6.0,57.73,37.5,25.91
2022.0,2.0,22.0,4,Martes,8.0,3.0,12.0,1.0,1.0,70.96,12.5,0.0,15.13,2.7,2.4,2.0,59.13,30.0,23.38
2022.0,2.0,22.0,5,Martes,8.0,3.0,25.0,6.0,6.0,54.27,12.5,0.0,15.14,2.7,2.4,12.0,45.22,62.5,30.53
2022.0,2.0,22.0,6,Martes,8.0,3.0,37.0,1.0,2.0,41.03,12.5,0.0,15.14,2.7,2.4,4.0,34.19,92.5,33.27
2022.0,2.0,22.0,7,Martes,8.0,4.0,71.0,1.0,1.0,14.05,12.5,0.0,15.14,2.7,3.2,2.0,11.71,177.5,48.6
2022.0,2.0,22.0,8,Martes,8.0,4.0,82.0,1.0,3.0,11.4,12.5,0.0,15.14,2.7,3.2,6.0,9.5,205.0,55.92
2022.0,2.0,22.0,9,Martes,8.0,4.0,73.0,10.0,16.0,23.3,12.5,0.0,15.14,2.7,3.2,32.0,19.42,182.5,59.28
2022.0,2.0,22.0,10,Martes,8.0,3.0,60.0,15.0,23.0,34.43,12.5,0.0,15.14,2.7,2.4,46.0,28.69,150.0,56.77
2022.0,2.0,22.0,11,Martes,8.0,3.0,51.0,2.0,7.0,45.26,12.5,0.0,15.14,2.7,2.4,14.0,37.72,127.5,45.4
2022.0,2.0,22.0,12,Martes,8.0,4.0,43.0,6.0,14.0,53.92,12.5,0.0,15.14,2.7,3.2,28.0,44.93,107.5,45.91
2022.0,2.0,22.0,13,Martes,8.0,3.0,37.0,14.0,20.0,69.65,12.5,0.0,15.14,2.7,2.4,40.0,58.04,92.5,48.24
2022.0,2.0,22.0,14,Martes,8.0,3.0,25.0,18.0,20.0,78.89,12.5,0.0,15.14,2.7,2.4,40.0,65.74,62.5,42.66
2022.0,2.0,22.0,15,Martes,8.0,3.0,24.0,5.0,8.0,76.65,12.5,0.0,15.14,2.7,2.4,16.0,63.88,60.0,35.57
2022.0,2.0,22.0,16,Martes,8.0,3.0,26.0,2.0,3.0,73.12,12.5,0.0,15.15,2.7,2.4,6.0,60.93,65.0,33.58
2022.0,2.0,22.0,17,Martes,8.0,3.0,40.0,1.0,1.0,56.99,12.5,0.0,15.15,2.7,2.4,2.0,47.49,100.0,37.97
2022.0,2.0,22.0,18,Martes,8.0,3.0,59.0,1.0,1.0,37.11,12.5,0.0,15.15,2.7,2.4,2.0,30.92,147.5,45.7
2022.0,2.0,22.0,19,Martes,8.0,5.0,98.0,1.0,7.0,6.44,12.5,0.0,15.15,2.7,4.0,14.0,5.37,245.0,67.09
2022.0,2.0,22.0,20,Martes,8.0,4.0,85.0,3.0,10.0,10.47,12.5,0.0,15.15,2.7,3.2,20.0,8.73,212.5,61.11
2022.0,2.0,22.0,21,Martes,8.0,4.0,74.0,6.0,10.0,17.21,12.5,0.0,15.15,2.7,3.2,20.0,14.34,185.0,55.64
2022.0,2.0,22.0,22,Martes,8.0,4.0,56.0,15.0,17.0,28.82,12.5,0.0,15.15,2.7,3.2,34.0,24.02,140.0,50.3
2022.0,2.0,22.0,23,Martes,8.0,3.0,48.0,3.0,4.0,34.28,12.5,0.0,15.15,2.7,2.4,8.0,28.57,120.0,39.74
2022.0,2.0,23.0,0,Miercoles,8.0,3.0,26.0,11.0,12.0,54.76,12.2,0.0,15.35,2.71,2.4,24.0,45.63,65.0,34.26
2022.0,2.0,23.0,1,Miercoles,8.0,3.0,20.0,2.0,3.0,56.74,12.2,0.0,15.35,2.71,2.4,6.0,47.28,50.0,26.42
2022.0,2.0,23.0,2,Miercoles,8.0,3.0,21.0,1.0,1.0,55.12,12.2,0.0,15.35,2.71,2.4,2.0,45.93,52.5,25.71
2022.0,2.0,23.0,3,Miercoles,8.0,3.0,16.0,9.0,10.0,60.47,12.2,0.0,15.35,2.71,2.4,20.0,50.39,40.0,28.2
2022.0,2.0,23.0,4,Miercoles,8.0,3.0,13.0,5.0,6.0,63.58,12.2,0.0,15.35,2.71,2.4,12.0,52.98,32.5,24.97
2022.0,2.0,23.0,5,Miercoles,8.0,3.0,15.0,1.0,1.0,57.47,12.2,0.0,15.35,2.71,2.4,2.0,47.89,37.5,22.45
2022.0,2.0,23.0,6,Miercoles,8.0,3.0,32.0,2.0,3.0,38.36,12.2,0.0,15.35,2.71,2.4,6.0,31.97,80.0,30.09
2022.0,2.0,23.0,7,Miercoles,8.0,4.0,59.0,6.0,7.0,19.05,12.2,0.0,15.35,2.71,3.2,14.0,15.88,147.5,45.14
2022.0,2.0,23.0,8,Miercoles,8.0,4.0,71.0,1.0,1.0,13.78,12.2,0.0,15.35,2.71,3.2,2.0,11.48,177.5,48.54
2022.0,2.0,23.0,9,Miercoles,8.0,4.0,59.0,3.0,7.0,28.08,12.2,0.0,15.36,2.71,3.2,14.0,23.4,147.5,47.02
2022.0,2.0,23.0,10,Miercoles,8.0,3.0,52.0,8.0,14.0,36.97,12.2,0.0,15.36,2.71,2.4,28.0,30.81,130.0,47.8
2022.0,2.0,23.0,11,Miercoles,8.0,4.0,51.0,23.0,27.0,41.49,12.2,0.0,15.36,2.71,3.2,54.0,34.58,127.5,54.82
2022.0,2.0,23.0,12,Miercoles,8.0,4.0,44.0,8.0,16.0,52.16,12.2,0.0,15.36,2.71,3.2,32.0,43.47,110.0,47.17
2022.0,2.0,23.0,13,Miercoles,8.0,3.0,40.0,3.0,7.0,64.54,12.2,0.0,15.36,2.71,2.4,14.0,53.78,100.0,42.54
2022.0,2.0,23.0,14,Miercoles,8.0,3.0,43.0,11.0,16.0,61.5,12.2,0.0,15.36,2.71,2.4,32.0,51.25,107.5,48.29
2022.0,2.0,23.0,15,Miercoles,8.0,3.0,42.0,10.0,15.0,61.5,12.2,0.0,15.36,2.71,2.4,30.0,51.25,105.0,47.16
2022.0,2.0,23.0,16,Miercoles,8.0,3.0,36.0,5.0,10.0,68.23,12.2,0.0,15.36,2.71,2.4,20.0,56.86,90.0,42.32
2022.0,2.0,23.0,17,Miercoles,8.0,3.0,42.0,9.0,13.0,61.23,12.2,0.0,15.36,2.71,2.4,26.0,51.02,105.0,46.1
2022.0,2.0,23.0,18,Miercoles,8.0,3.0,71.0,5.0,16.0,31.71,12.2,0.0,15.36,2.71,2.4,32.0,26.42,177.5,59.58
2022.0,2.0,23.0,19,Miercoles,8.0,5.0,101.0,9.0,35.0,7.54,12.2,0.0,15.36,2.71,4.0,70.0,6.28,252.5,83.2
2022.0,2.0,23.0,20,Miercoles,8.0,7.0,114.0,19.0,46.0,4.58,12.2,0.0,15.37,2.71,5.6,92.0,3.82,285.0,96.6
2022.0,2.0,23.0,21,Miercoles,8.0,7.0,113.0,16.0,28.0,4.35,12.2,0.0,15.37,2.71,5.6,56.0,3.62,282.5,86.93
2022.0,2.0,23.0,22,Miercoles,8.0,5.0,92.0,17.0,27.0,5.28,12.2,0.0,15.37,2.71,4.0,54.0,4.4,230.0,73.1
2022.0,2.0,23.0,23,Miercoles,8.0,4.0,87.0,8.0,17.0,6.37,12.2,0.0,15.37,2.71,3.2,34.0,5.31,217.5,65.0
2022.0,2.0,24.0,0,Jueves,8.0,4.0,81.0,6.0,14.0,8.0,11.4,0.3,15.56,2.72,3.2,28.0,6.67,202.5,60.09
2022.0,2.0,24.0,1,Jueves,8.0,4.0,69.0,10.0,16.0,12.92,11.4,0.3,15.57,2.72,3.2,32.0,10.77,172.5,54.62
2022.0,2.0,24.0,2,Jueves,8.0,5.0,42.0,22.0,26.0,31.03,11.4,0.3,15.57,2.72,4.0,52.0,25.86,105.0,46.72
2022.0,2.0,24.0,3,Jueves,8.0,4.0,36.0,13.0,16.0,36.03,11.4,0.3,15.57,2.72,3.2,32.0,30.02,90.0,38.8
2022.0,2.0,24.0,4,Jueves,8.0,4.0,31.0,4.0,8.0,39.54,11.4,0.3,15.57,2.72,3.2,16.0,32.95,77.5,32.41
2022.0,2.0,24.0,5,Jueves,8.0,4.0,25.0,11.0,13.0,43.87,11.4,0.3,15.57,2.72,3.2,26.0,36.56,62.5,32.06
2022.0,2.0,24.0,6,Jueves,8.0,4.0,41.0,3.0,5.0,29.74,11.4,0.3,15.57,2.72,3.2,10.0,24.78,102.5,35.12
2022.0,2.0,24.0,7,Jueves,8.0,4.0,65.0,1.0,1.0,11.85,11.4,0.3,15.57,2.72,3.2,2.0,9.87,162.5,44.39
2022.0,2.0,24.0,8,Jueves,8.0,4.0,72.0,4.0,9.0,9.89,11.4,0.3,15.57,2.72,3.2,18.0,8.24,180.0,52.36
2022.0,2.0,24.0,9,Jueves,8.0,5.0,71.0,9.0,17.0,13.56,11.4,0.3,15.57,2.72,4.0,34.0,11.3,177.5,56.7
2022.0,2.0,24.0,10,Jueves,8.0,4.0,72.0,1.0,5.0,17.2,11.4,0.3,15.57,2.72,3.2,10.0,14.33,180.0,51.88
2022.0,2.0,24.0,11,Jueves,8.0,4.0,63.0,8.0,17.0,24.61,11.4,0.3,15.57,2.72,3.2,34.0,20.51,157.5,53.8
2022.0,2.0,24.0,12,Jueves,8.0,4.0,52.0,13.0,21.0,40.85,11.4,0.3,15.58,2.72,3.2,42.0,34.04,130.0,52.31
2022.0,2.0,24.0,13,Jueves,8.0,4.0,43.0,9.0,16.0,54.56,11.4,0.3,15.58,2.72,3.2,32.0,45.47,107.5,47.04
2022.0,2.0,24.0,14,Jueves,8.0,3.0,46.0,2.0,8.0,53.86,11.4,0.3,15.58,2.72,2.4,16.0,44.88,115.0,44.57
2022.0,2.0,24.0,15,Jueves,8.0,4.0,45.0,1.0,5.0,57.52,11.4,0.3,15.58,2.72,3.2,10.0,47.93,112.5,43.41
2022.0,2.0,24.0,16,Jueves,8.0,4.0,51.0,4.0,12.0,53.31,11.4,0.3,15.58,2.72,3.2,24.0,44.42,127.5,49.78
2022.0,2.0,24.0,17,Jueves,8.0,4.0,69.0,5.0,12.0,36.32,11.4,0.3,15.58,2.72,3.2,24.0,30.27,172.5,57.49
2022.0,2.0,24.0,18,Jueves,8.0,4.0,78.0,3.0,12.0,23.01,11.4,0.3,15.58,2.72,3.2,24.0,19.18,195.0,60.34
2022.0,2.0,24.0,19,Jueves,8.0,5.0,91.0,2.0,13.0,11.24,11.4,0.3,15.58,2.72,4.0,26.0,9.37,227.5,66.72
2022.0,2.0,24.0,20,Jueves,8.0,7.0,103.0,11.0,23.0,5.05,11.4,0.3,15.58,2.72,5.6,46.0,4.21,257.5,78.33
2022.0,2.0,24.0,21,Jueves,8.0,6.0,96.0,10.0,19.0,7.18,11.4,0.3,15.58,2.72,4.8,38.0,5.98,240.0,72.19
2022.0,2.0,24.0,22,Jueves,8.0,3.0,43.0,11.0,18.0,39.76,11.4,0.3,15.58,2.72,2.4,36.0,33.13,107.5,44.76
2022.0,2.0,24.0,23,Jueves,8.0,3.0,23.0,8.0,14.0,53.04,11.4,0.3,15.58,2.72,2.4,28.0,44.2,57.5,33.02
2022.0,2.0,25.0,0,Viernes,8.0,3.0,18.0,5.0,11.0,58.75,8.8,3.9,15.78,2.73,2.4,22.0,48.96,45.0,29.59
2022.0,2.0,25.0,1,Viernes,8.0,3.0,13.0,8.0,12.0,61.71,8.8,3.9,15.78,2.73,2.4,24.0,51.42,32.5,27.58
2022.0,2.0,25.0,2,Viernes,8.0,3.0,11.0,16.0,19.0,59.65,8.8,3.9,15.78,2.73,2.4,38.0,49.71,27.5,29.4
2022.0,2.0,25.0,3,Viernes,8.0,3.0,11.0,14.0,17.0,59.08,8.8,3.9,15.78,2.73,2.4,34.0,49.23,27.5,28.28
2022.0,2.0,25.0,4,Viernes,8.0,3.0,11.0,3.0,6.0,58.75,8.8,3.9,15.79,2.73,2.4,12.0,48.96,27.5,22.72
2022.0,2.0,25.0,5,Viernes,8.0,3.0,11.0,1.0,2.0,59.28,8.8,3.9,15.79,2.73,2.4,4.0,49.4,27.5,20.82
2022.0,2.0,25.0,6,Viernes,8.0,3.0,19.0,1.0,1.0,49.0,8.8,3.9,15.79,2.73,2.4,2.0,40.83,47.5,23.18
2022.0,2.0,25.0,7,Viernes,8.0,3.0,35.0,4.0,7.0,34.64,8.8,3.9,15.79,2.73,2.4,14.0,28.87,87.5,33.19
2022.0,2.0,25.0,8,Viernes,8.0,3.0,52.0,10.0,13.0,23.12,8.8,3.9,15.79,2.73,2.4,26.0,19.27,130.0,44.42
2022.0,2.0,25.0,9,Viernes,8.0,3.0,54.0,4.0,7.0,21.97,8.8,3.9,15.79,2.73,2.4,14.0,18.31,135.0,42.43
2022.0,2.0,25.0,10,Viernes,8.0,3.0,46.0,1.0,2.0,31.87,8.8,3.9,15.79,2.73,2.4,4.0,26.56,115.0,36.99
2022.0,2.0,25.0,11,Viernes,8.0,3.0,45.0,1.0,3.0,35.4,8.8,3.9,15.79,2.73,2.4,6.0,29.5,112.5,37.6
2022.0,2.0,25.0,12,Viernes,8.0,3.0,47.0,1.0,4.0,32.91,8.8,3.9,15.79,2.73,2.4,8.0,27.42,117.5,38.83
2022.0,2.0,25.0,13,Viernes,8.0,3.0,48.0,3.0,5.0,31.29,8.8,3.9,15.79,2.73,2.4,10.0,26.08,120.0,39.62
2022.0,2.0,25.0,14,Viernes,8.0,3.0,49.0,5.0,7.0,31.71,8.8,3.9,15.79,2.73,2.4,14.0,26.42,122.5,41.33
2022.0,2.0,25.0,15,Viernes,8.0,3.0,52.0,10.0,12.0,30.18,8.8,3.9,15.79,2.73,2.4,24.0,25.15,130.0,45.39
2022.0,2.0,25.0,16,Viernes,8.0,3.0,40.0,17.0,20.0,41.91,8.8,3.9,15.8,2.73,2.4,40.0,34.92,100.0,44.33
2022.0,2.0,25.0,17,Viernes,8.0,3.0,54.0,4.0,8.0,26.82,8.8,3.9,15.8,2.73,2.4,16.0,22.35,135.0,43.94
2022.0,2.0,25.0,18,Viernes,8.0,4.0,56.0,1.0,3.0,24.36,8.8,3.9,15.8,2.73,3.2,6.0,20.3,140.0,42.38
2022.0,2.0,25.0,19,Viernes,8.0,4.0,65.0,3.0,8.0,18.78,8.8,3.9,15.8,2.73,3.2,16.0,15.65,162.5,49.34
2022.0,2.0,25.0,20,Viernes,8.0,4.0,72.0,1.0,5.0,13.92,8.8,3.9,15.8,2.73,3.2,10.0,11.6,180.0,51.2
2022.0,2.0,25.0,21,Viernes,8.0,4.0,72.0,13.0,16.0,13.03,8.8,3.9,15.8,2.73,3.2,32.0,10.86,180.0,56.52
2022.0,2.0,25.0,22,Viernes,8.0,3.0,66.0,6.0,10.0,12.83,8.8,3.9,15.8,2.73,2.4,20.0,10.69,165.0,49.52
2022.0,2.0,25.0,23,Viernes,8.0,3.0,45.0,4.0,8.0,24.3,8.8,3.9,15.8,2.73,2.4,16.0,20.25,112.5,37.79
2022.0,2.0,26.0,0,Sabado,8.0,3.0,40.0,4.0,8.0,28.66,8.2,3.4,16.0,2.74,2.4,16.0,23.88,100.0,35.57
2022.0,2.0,26.0,1,Sabado,8.0,3.0,48.0,15.0,19.0,19.8,8.2,3.4,16.0,2.74,2.4,38.0,16.5,120.0,44.22
2022.0,2.0,26.0,2,Sabado,8.0,3.0,36.0,13.0,16.0,30.4,8.2,3.4,16.0,2.74,2.4,32.0,25.33,90.0,37.43
2022.0,2.0,26.0,3,Sabado,8.0,3.0,23.0,13.0,14.0,42.03,8.2,3.4,16.0,2.74,2.4,28.0,35.02,57.5,30.73
2022.0,2.0,26.0,4,Sabado,8.0,3.0,18.0,4.0,6.0,44.52,8.2,3.4,16.0,2.74,2.4,12.0,37.1,45.0,24.12
2022.0,2.0,26.0,5,Sabado,8.0,3.0,17.0,14.0,14.0,46.9,8.2,3.4,16.0,2.74,2.4,28.0,39.08,42.5,27.99
2022.0,2.0,26.0,6,Sabado,8.0,3.0,17.0,3.0,4.0,46.49,8.2,3.4,16.0,2.74,2.4,8.0,38.74,42.5,22.91
2022.0,2.0,26.0,7,Sabado,8.0,3.0,26.0,1.0,1.0,36.81,8.2,3.4,16.0,2.74,2.4,2.0,30.68,65.0,25.02
2022.0,2.0,26.0,8,Sabado,8.0,3.0,31.0,1.0,1.0,33.18,8.2,3.4,16.01,2.74,2.4,2.0,27.65,77.5,27.39
2022.0,2.0,26.0,9,Sabado,8.0,3.0,41.0,1.0,1.0,29.76,8.2,3.4,16.01,2.74,2.4,2.0,24.8,102.5,32.92
2022.0,2.0,26.0,10,Sabado,8.0,3.0,47.0,1.0,1.0,27.8,8.2,3.4,16.01,2.74,2.4,2.0,23.17,117.5,36.27
2022.0,2.0,26.0,11,Sabado,8.0,3.0,43.0,8.0,9.0,30.94,8.2,3.4,16.01,2.74,2.4,18.0,25.78,107.5,38.42
2022.0,2.0,26.0,12,Sabado,8.0,3.0,44.0,4.0,5.0,32.3,8.2,3.4,16.01,2.74,2.4,10.0,26.92,110.0,37.33
2022.0,2.0,26.0,13,Sabado,8.0,3.0,45.0,1.0,1.0,33.97,8.2,3.4,16.01,2.74,2.4,2.0,28.31,112.5,36.3
2022.0,2.0,26.0,14,Sabado,8.0,3.0,53.0,6.0,8.0,26.7,8.2,3.4,16.01,2.74,2.4,16.0,22.25,132.5,43.29
2022.0,2.0,26.0,15,Sabado,8.0,3.0,53.0,9.0,12.0,27.67,8.2,3.4,16.01,2.74,2.4,24.0,23.06,132.5,45.49
2022.0,2.0,26.0,16,Sabado,8.0,3.0,47.0,8.0,12.0,33.39,8.2,3.4,16.01,2.74,2.4,24.0,27.82,117.5,42.93
2022.0,2.0,26.0,17,Sabado,8.0,3.0,39.0,3.0,5.0,41.08,8.2,3.4,16.01,2.74,2.4,10.0,34.23,97.5,36.03
2022.0,2.0,26.0,18,Sabado,8.0,3.0,37.0,1.0,2.0,41.25,8.2,3.4,16.01,2.74,2.4,4.0,34.38,92.5,33.32
2022.0,2.0,26.0,19,Sabado,8.0,3.0,32.0,9.0,10.0,44.84,8.2,3.4,16.01,2.74,2.4,20.0,37.37,80.0,34.94
2022.0,2.0,26.0,20,Sabado,8.0,3.0,35.0,4.0,6.0,42.02,8.2,3.4,16.02,2.74,2.4,12.0,35.02,87.5,34.23
2022.0,2.0,26.0,21,Sabado,8.0,3.0,37.0,1.0,2.0,41.22,8.2,3.4,16.02,2.74,2.4,4.0,34.35,92.5,33.31
2022.0,2.0,26.0,22,Sabado,8.0,3.0,26.0,1.0,1.0,48.79,8.2,3.4,16.02,2.74,2.4,2.0,40.66,65.0,27.52
2022.0,2.0,26.0,23,Sabado,8.0,3.0,22.0,4.0,7.0,53.24,8.2,3.4,16.02,2.74,2.4,14.0,44.37,55.0,28.94
