FECHA,ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,NO2,PM2.5,PM10,O3
2022-11-25 13:00:00,2022.0,11.0,25.0,13,Viernes,8.0,1.0,25.0,8.0,17.0,58.75
2022-11-25 14:00:00,2022.0,11.0,25.0,14,Viernes,8.0,1.0,29.0,2.0,7.0,57.92
2022-11-25 15:00:00,2022.0,11.0,25.0,15,Viernes,8.0,1.0,28.0,2.0,5.0,58.28
2022-11-25 16:00:00,2022.0,11.0,25.0,16,Viernes,8.0,2.0,28.0,6.0,11.0,55.59
2022-11-25 17:00:00,2022.0,11.0,25.0,17,Viernes,8.0,2.0,51.0,5.0,13.0,32.68
2022-11-25 18:00:00,2022.0,11.0,25.0,18,Viernes,8.0,2.0,60.0,4.0,11.0,22.79
2022-11-25 19:00:00,2022.0,11.0,25.0,19,Viernes,8.0,2.0,61.0,2.0,8.0,21.46
2022-11-25 20:00:00,2022.0,11.0,25.0,20,Viernes,8.0,2.0,70.0,3.0,9.0,11.95
2022-11-25 21:00:00,2022.0,11.0,25.0,21,Viernes,8.0,2.0,61.0,11.0,18.0,15.84
2022-11-25 22:00:00,2022.0,11.0,25.0,22,Viernes,8.0,2.0,51.0,10.0,18.0,21.37
2022-11-25 23:00:00,2022.0,11.0,25.0,23,Viernes,8.0,2.0,36.0,11.0,17.0,30.28
2022-11-26 00:00:00,2022.0,11.0,26.0,0,Sabado,8.0,1.0,44.0,11.0,16.0,19.73
2022-11-26 01:00:00,2022.0,11.0,26.0,1,Sabado,8.0,1.0,39.0,9.0,14.0,27.95
2022-11-26 02:00:00,2022.0,11.0,26.0,2,Sabado,8.0,1.0,32.0,6.0,11.0,25.91
2022-11-26 03:00:00,2022.0,11.0,26.0,3,Sabado,8.0,1.0,19.0,7.0,11.0,31.89
2022-11-26 04:00:00,2022.0,11.0,26.0,4,Sabado,8.0,1.0,15.0,9.0,12.0,34.91
2022-11-26 05:00:00,2022.0,11.0,26.0,5,Sabado,8.0,1.0,18.0,5.0,9.0,31.89
2022-11-26 06:00:00,2022.0,11.0,26.0,6,Sabado,8.0,1.0,24.0,6.0,9.0,25.76
2022-11-26 07:00:00,2022.0,11.0,26.0,7,Sabado,8.0,1.0,26.0,5.0,8.0,21.05
2022-11-26 08:00:00,2022.0,11.0,26.0,8,Sabado,8.0,2.0,34.0,4.0,8.0,14.42
2022-11-26 09:00:00,2022.0,11.0,26.0,9,Sabado,8.0,1.0,34.0,9.0,14.0,19.87
2022-11-26 10:00:00,2022.0,11.0,26.0,10,Sabado,8.0,1.0,32.0,10.0,16.0,28.03
2022-11-26 11:00:00,2022.0,11.0,26.0,11,Sabado,8.0,2.0,33.0,7.0,15.0,32.89
2022-11-26 12:00:00,2022.0,11.0,26.0,12,Sabado,8.0,2.0,43.0,7.0,14.0,28.05
2022-11-26 13:00:00,2022.0,11.0,26.0,13,Sabado,8.0,2.0,45.0,10.0,19.0,32.85
2022-11-26 14:00:00,2022.0,11.0,26.0,14,Sabado,8.0,1.0,46.0,9.0,17.0,37.88
2022-11-26 15:00:00,2022.0,11.0,26.0,15,Sabado,8.0,2.0,52.0,16.0,25.0,32.93
2022-11-26 16:00:00,2022.0,11.0,26.0,16,Sabado,8.0,2.0,57.0,14.0,23.0,26.36
2022-11-26 17:00:00,2022.0,11.0,26.0,17,Sabado,8.0,2.0,64.0,13.0,27.0,16.77
2022-11-26 18:00:00,2022.0,11.0,26.0,18,Sabado,8.0,2.0,82.0,7.0,21.0,3.37
2022-11-26 19:00:00,2022.0,11.0,26.0,19,Sabado,8.0,2.0,89.0,13.0,28.0,1.9
2022-11-26 20:00:00,2022.0,11.0,26.0,20,Sabado,8.0,2.0,89.0,16.0,29.0,2.3
2022-11-26 21:00:00,2022.0,11.0,26.0,21,Sabado,8.0,3.0,91.0,14.0,28.0,1.79
2022-11-26 22:00:00,2022.0,11.0,26.0,22,Sabado,8.0,3.0,90.0,14.0,28.0,2.45
2022-11-26 23:00:00,2022.0,11.0,26.0,23,Sabado,8.0,2.0,83.0,28.0,47.0,2.45
2022-11-27 00:00:00,2022.0,11.0,27.0,0,Domingo,8.0,2.0,60.0,18.0,28.0,4.16
2022-11-27 01:00:00,2022.0,11.0,27.0,1,Domingo,8.0,1.0,44.0,14.0,21.0,8.76
2022-11-27 02:00:00,2022.0,11.0,27.0,2,Domingo,8.0,1.0,35.0,9.0,16.0,11.36
2022-11-27 03:00:00,2022.0,11.0,27.0,3,Domingo,8.0,1.0,29.0,13.0,19.0,14.2
2022-11-27 04:00:00,2022.0,11.0,27.0,4,Domingo,8.0,1.0,31.0,12.0,17.0,17.31
2022-11-27 05:00:00,2022.0,11.0,27.0,5,Domingo,8.0,1.0,24.0,8.0,13.0,19.5
2022-11-27 06:00:00,2022.0,11.0,27.0,6,Domingo,8.0,2.0,20.0,10.0,14.0,19.25
2022-11-27 07:00:00,2022.0,11.0,27.0,7,Domingo,8.0,2.0,25.0,8.0,12.0,15.26
2022-11-27 08:00:00,2022.0,11.0,27.0,8,Domingo,8.0,2.0,26.0,8.0,12.0,13.89
2022-11-27 09:00:00,2022.0,11.0,27.0,9,Domingo,8.0,1.0,25.0,9.0,13.0,19.99
2022-11-27 10:00:00,2022.0,11.0,27.0,10,Domingo,8.0,1.0,26.0,9.0,14.0,25.56
2022-11-27 11:00:00,2022.0,11.0,27.0,11,Domingo,8.0,2.0,30.0,9.0,14.0,30.37
2022-11-27 12:00:00,2022.0,11.0,27.0,12,Domingo,8.0,2.0,34.0,12.0,20.0,35.87
2022-11-27 13:00:00,2022.0,11.0,27.0,13,Domingo,8.0,2.0,36.0,13.0,22.0,36.2
2022-11-27 14:00:00,2022.0,11.0,27.0,14,Domingo,8.0,2.0,33.0,12.0,19.0,42.48
2022-11-27 15:00:00,2022.0,11.0,27.0,15,Domingo,8.0,2.0,38.0,16.0,21.0,45.23
2022-11-27 16:00:00,2022.0,11.0,27.0,16,Domingo,8.0,2.0,43.0,17.0,22.0,38.59
2022-11-27 17:00:00,2022.0,11.0,27.0,17,Domingo,8.0,2.0,48.0,18.0,27.0,31.42
2022-11-27 18:00:00,2022.0,11.0,27.0,18,Domingo,8.0,2.0,72.0,20.0,31.0,10.23
2022-11-27 19:00:00,2022.0,11.0,27.0,19,Domingo,8.0,2.0,84.0,18.0,30.0,1.95
2022-11-27 20:00:00,2022.0,11.0,27.0,20,Domingo,8.0,2.0,82.0,26.0,40.0,2.73
2022-11-27 21:00:00,2022.0,11.0,27.0,21,Domingo,8.0,2.0,75.0,22.0,34.0,3.78
2022-11-27 22:00:00,2022.0,11.0,27.0,22,Domingo,8.0,1.0,40.0,23.0,33.0,25.82
2022-11-27 23:00:00,2022.0,11.0,27.0,23,Domingo,8.0,1.0,27.0,13.0,20.0,34.59
2022-11-28 00:00:00,2022.0,11.0,28.0,0,Lunes,8.0,1.0,20.0,8.0,12.0,36.22
2022-11-28 01:00:00,2022.0,11.0,28.0,1,Lunes,8.0,1.0,14.0,5.0,7.0,50.37
2022-11-28 02:00:00,2022.0,11.0,28.0,2,Lunes,8.0,1.0,11.0,3.0,4.0,55.87
2022-11-28 03:00:00,2022.0,11.0,28.0,3,Lunes,8.0,1.0,10.0,1.0,1.0,52.75
2022-11-28 04:00:00,2022.0,11.0,28.0,4,Lunes,8.0,1.0,12.0,5.0,7.0,42.58
2022-11-28 05:00:00,2022.0,11.0,28.0,5,Lunes,8.0,1.0,11.0,3.0,5.0,59.24
2022-11-28 06:00:00,2022.0,11.0,28.0,6,Lunes,8.0,1.0,21.0,3.0,7.0,49.06
2022-11-28 07:00:00,2022.0,11.0,28.0,7,Lunes,8.0,2.0,54.0,5.0,9.0,24.25
2022-11-28 08:00:00,2022.0,11.0,28.0,8,Lunes,8.0,2.0,71.0,9.0,15.0,9.72
2022-11-28 09:00:00,2022.0,11.0,28.0,9,Lunes,8.0,2.0,57.0,5.0,14.0,21.53
2022-11-28 10:00:00,2022.0,11.0,28.0,10,Lunes,8.0,2.0,43.0,1.0,9.0,35.7
2022-11-28 11:00:00,2022.0,11.0,28.0,11,Lunes,8.0,1.0,34.0,1.0,8.0,44.29
2022-11-28 12:00:00,2022.0,11.0,28.0,12,Lunes,8.0,2.0,31.0,6.0,,49.81
2022-11-28 13:00:00,2022.0,11.0,28.0,13,Lunes,8.0,1.0,28.0,15.0,,52.59
2022-11-28 14:00:00,2022.0,11.0,28.0,14,Lunes,8.0,1.0,29.0,4.0,15.0,50.68
2022-11-28 15:00:00,2022.0,11.0,28.0,15,Lunes,8.0,1.0,30.0,4.0,11.0,49.85
2022-11-28 16:00:00,2022.0,11.0,28.0,16,Lunes,8.0,1.0,33.0,4.0,13.0,47.23
2022-11-28 17:00:00,2022.0,11.0,28.0,17,Lunes,8.0,2.0,51.0,6.0,15.0,30.73
2022-11-28 18:00:00,2022.0,11.0,28.0,18,Lunes,8.0,2.0,62.0,3.0,13.0,18.93
2022-11-28 19:00:00,2022.0,11.0,28.0,19,Lunes,8.0,1.0,58.0,4.0,14.0,20.53
2022-11-28 20:00:00,2022.0,11.0,28.0,20,Lunes,8.0,2.0,55.0,7.0,16.0,21.69
2022-11-28 21:00:00,2022.0,11.0,28.0,21,Lunes,8.0,1.0,46.0,12.0,18.0,26.33
2022-11-28 22:00:00,2022.0,11.0,28.0,22,Lunes,8.0,1.0,46.0,10.0,17.0,24.06
2022-11-28 23:00:00,2022.0,11.0,28.0,23,Lunes,8.0,1.0,38.0,6.0,12.0,30.15
2022-11-29 00:00:00,2022.0,11.0,29.0,0,Martes,8.0,1.0,32.0,9.0,17.0,32.15
2022-11-29 01:00:00,2022.0,11.0,29.0,1,Martes,8.0,1.0,22.0,8.0,14.0,40.69
2022-11-29 02:00:00,2022.0,11.0,29.0,2,Martes,8.0,1.0,19.0,1.0,7.0,40.19
2022-11-29 03:00:00,2022.0,11.0,29.0,3,Martes,8.0,1.0,22.0,6.0,12.0,35.97
2022-11-29 04:00:00,2022.0,11.0,29.0,4,Martes,8.0,1.0,37.0,6.0,11.0,18.12
2022-11-29 05:00:00,2022.0,11.0,29.0,5,Martes,8.0,1.0,46.0,9.0,15.0,8.2
2022-11-29 06:00:00,2022.0,11.0,29.0,6,Martes,8.0,1.0,58.0,6.0,13.0,3.07
2022-11-29 07:00:00,2022.0,11.0,29.0,7,Martes,8.0,2.0,66.0,6.0,16.0,1.0
2022-11-29 08:00:00,2022.0,11.0,29.0,8,Martes,8.0,3.0,74.0,10.0,26.0,1.51
2022-11-29 09:00:00,2022.0,11.0,29.0,9,Martes,8.0,3.0,82.0,17.0,41.0,2.43
2022-11-29 10:00:00,2022.0,11.0,29.0,10,Martes,8.0,3.0,89.0,24.0,57.0,3.32
2022-11-29 11:00:00,2022.0,11.0,29.0,11,Martes,8.0,2.0,66.0,27.0,66.0,14.06
2022-11-29 12:00:00,2022.0,11.0,29.0,12,Martes,8.0,2.0,36.0,14.0,32.0,39.79
2022-11-29 13:00:00,2022.0,11.0,29.0,13,Martes,8.0,2.0,34.0,8.0,19.0,46.92
2022-11-29 14:00:00,2022.0,11.0,29.0,14,Martes,8.0,2.0,32.0,7.0,13.0,52.3
2022-11-29 15:00:00,2022.0,11.0,29.0,15,Martes,8.0,2.0,46.0,9.0,17.0,38.49
2022-11-29 16:00:00,2022.0,11.0,29.0,16,Martes,8.0,2.0,56.0,7.0,16.0,28.77
2022-11-29 17:00:00,2022.0,11.0,29.0,17,Martes,8.0,1.0,71.0,7.0,20.0,13.07
2022-11-29 18:00:00,2022.0,11.0,29.0,18,Martes,8.0,2.0,79.0,11.0,25.0,7.96
2022-11-29 19:00:00,2022.0,11.0,29.0,19,Martes,8.0,2.0,90.0,12.0,30.0,1.2
2022-11-29 20:00:00,2022.0,11.0,29.0,20,Martes,8.0,2.0,90.0,12.0,31.0,1.12
2022-11-29 21:00:00,2022.0,11.0,29.0,21,Martes,8.0,2.0,88.0,16.0,36.0,1.25
2022-11-29 22:00:00,2022.0,11.0,29.0,22,Martes,8.0,2.0,85.0,20.0,37.0,1.33
2022-11-29 23:00:00,2022.0,11.0,29.0,23,Martes,8.0,2.0,71.0,21.0,35.0,5.0
2022-11-30 00:00:00,2022.0,11.0,30.0,0,Miercoles,8.0,2.0,71.0,13.0,24.0,0.9
2022-11-30 01:00:00,2022.0,11.0,30.0,1,Miercoles,8.0,2.0,72.0,16.0,31.0,0.94
2022-11-30 02:00:00,2022.0,11.0,30.0,2,Miercoles,8.0,2.0,73.0,17.0,33.0,0.92
2022-11-30 03:00:00,2022.0,11.0,30.0,3,Miercoles,8.0,2.0,69.0,17.0,33.0,0.88
2022-11-30 04:00:00,2022.0,11.0,30.0,4,Miercoles,8.0,2.0,62.0,17.0,29.0,0.99
2022-11-30 05:00:00,2022.0,11.0,30.0,5,Miercoles,8.0,2.0,57.0,14.0,23.0,0.95
2022-11-30 06:00:00,2022.0,11.0,30.0,6,Miercoles,8.0,2.0,58.0,15.0,26.0,1.1
2022-11-30 07:00:00,2022.0,11.0,30.0,7,Miercoles,8.0,2.0,59.0,13.0,24.0,1.0
2022-11-30 08:00:00,2022.0,11.0,30.0,8,Miercoles,8.0,2.0,67.0,15.0,29.0,0.98
2022-11-30 09:00:00,2022.0,11.0,30.0,9,Miercoles,8.0,3.0,64.0,22.0,46.0,2.98
2022-11-30 10:00:00,2022.0,11.0,30.0,10,Miercoles,8.0,2.0,58.0,17.0,37.0,13.7
2022-11-30 11:00:00,2022.0,11.0,30.0,11,Miercoles,8.0,3.0,58.0,14.0,25.0,13.46
2022-11-30 12:00:00,2022.0,11.0,30.0,12,Miercoles,8.0,3.0,71.0,19.0,34.0,10.87
2022-11-30 13:00:00,2022.0,11.0,30.0,13,Miercoles,8.0,2.0,68.0,25.0,47.0,18.47
2022-11-30 14:00:00,2022.0,11.0,30.0,14,Miercoles,8.0,2.0,71.0,16.0,33.0,18.4
2022-11-30 15:00:00,2022.0,11.0,30.0,15,Miercoles,8.0,2.0,63.0,18.0,34.0,25.23
2022-11-30 16:00:00,2022.0,11.0,30.0,16,Miercoles,8.0,2.0,57.0,13.0,23.0,26.29
2022-11-30 17:00:00,2022.0,11.0,30.0,17,Miercoles,8.0,2.0,63.0,16.0,27.0,15.96
2022-11-30 18:00:00,2022.0,11.0,30.0,18,Miercoles,8.0,2.0,64.0,10.0,22.0,14.46
2022-11-30 19:00:00,2022.0,11.0,30.0,19,Miercoles,8.0,2.0,71.0,12.0,28.0,8.64
2022-11-30 20:00:00,2022.0,11.0,30.0,20,Miercoles,8.0,2.0,70.0,8.0,23.0,8.72
2022-11-30 21:00:00,2022.0,11.0,30.0,21,Miercoles,8.0,2.0,85.0,13.0,27.0,0.88
2022-11-30 22:00:00,2022.0,11.0,30.0,22,Miercoles,8.0,2.0,82.0,15.0,30.0,0.95
2022-11-30 23:00:00,2022.0,11.0,30.0,23,Miercoles,8.0,2.0,80.0,17.0,31.0,1.0
2022-12-01 00:00:00,2022.0,12.0,1.0,0,Jueves,8.0,2.0,72.0,14.0,28.0,1.82
2022-12-01 01:00:00,2022.0,12.0,1.0,1,Jueves,8.0,2.0,67.0,14.0,26.0,1.73
2022-12-01 02:00:00,2022.0,12.0,1.0,2,Jueves,8.0,2.0,58.0,18.0,29.0,3.52
2022-12-01 03:00:00,2022.0,12.0,1.0,3,Jueves,8.0,2.0,40.0,16.0,23.0,10.6
2022-12-01 04:00:00,2022.0,12.0,1.0,4,Jueves,8.0,1.0,33.0,15.0,23.0,12.01
2022-12-01 05:00:00,2022.0,12.0,1.0,5,Jueves,8.0,2.0,23.0,12.0,19.0,16.47
2022-12-01 06:00:00,2022.0,12.0,1.0,6,Jueves,8.0,1.0,29.0,4.0,9.0,15.57
2022-12-01 07:00:00,2022.0,12.0,1.0,7,Jueves,8.0,2.0,45.0,7.0,14.0,9.02
2022-12-01 08:00:00,2022.0,12.0,1.0,8,Jueves,8.0,2.0,49.0,4.0,12.0,7.52
2022-12-01 09:00:00,2022.0,12.0,1.0,9,Jueves,8.0,2.0,43.0,6.0,16.0,17.41
2022-12-01 10:00:00,2022.0,12.0,1.0,10,Jueves,8.0,2.0,30.0,5.0,15.0,31.17
2022-12-01 11:00:00,2022.0,12.0,1.0,11,Jueves,8.0,,,7.0,15.0,38.31
2022-12-01 12:00:00,2022.0,12.0,1.0,12,Jueves,8.0,1.0,26.0,7.0,14.0,
2022-12-01 13:00:00,2022.0,12.0,1.0,13,Jueves,8.0,1.0,28.0,5.0,13.0,49.84
2022-12-01 14:00:00,2022.0,12.0,1.0,14,Jueves,8.0,1.0,27.0,2.0,7.0,56.4
2022-12-01 15:00:00,2022.0,12.0,1.0,15,Jueves,8.0,2.0,30.0,8.0,13.0,54.46
2022-12-01 16:00:00,2022.0,12.0,1.0,16,Jueves,8.0,2.0,36.0,3.0,8.0,46.04
2022-12-01 17:00:00,2022.0,12.0,1.0,17,Jueves,8.0,2.0,55.0,1.0,7.0,26.31
2022-12-01 18:00:00,2022.0,12.0,1.0,18,Jueves,8.0,2.0,70.0,3.0,11.0,14.85
2022-12-01 19:00:00,2022.0,12.0,1.0,19,Jueves,8.0,3.0,74.0,10.0,16.0,10.45
2022-12-01 20:00:00,2022.0,12.0,1.0,20,Jueves,8.0,2.0,68.0,6.0,12.0,13.38
2022-12-01 21:00:00,2022.0,12.0,1.0,21,Jueves,8.0,2.0,48.0,6.0,12.0,26.17
2022-12-01 22:00:00,2022.0,12.0,1.0,22,Jueves,8.0,2.0,29.0,8.0,12.0,40.53
2022-12-01 23:00:00,2022.0,12.0,1.0,23,Jueves,8.0,2.0,26.0,7.0,10.0,41.85
2022-12-02 00:00:00,2022.0,12.0,2.0,0,Viernes,8.0,2.0,22.0,3.0,6.0,42.42
2022-12-02 01:00:00,2022.0,12.0,2.0,1,Viernes,8.0,1.0,25.0,5.0,7.0,41.09
2022-12-02 02:00:00,2022.0,12.0,2.0,2,Viernes,8.0,1.0,14.0,6.0,8.0,46.47
2022-12-02 03:00:00,2022.0,12.0,2.0,3,Viernes,8.0,1.0,10.0,5.0,7.0,48.29
2022-12-02 04:00:00,2022.0,12.0,2.0,4,Viernes,8.0,1.0,9.0,7.0,9.0,47.72
2022-12-02 05:00:00,2022.0,12.0,2.0,5,Viernes,8.0,1.0,8.0,5.0,7.0,48.73
2022-12-02 06:00:00,2022.0,12.0,2.0,6,Viernes,8.0,1.0,14.0,4.0,6.0,43.63
2022-12-02 07:00:00,2022.0,12.0,2.0,7,Viernes,8.0,2.0,37.0,5.0,8.0,22.12
2022-12-02 08:00:00,2022.0,12.0,2.0,8,Viernes,8.0,2.0,48.0,8.0,13.0,12.54
2022-12-02 09:00:00,2022.0,12.0,2.0,9,Viernes,8.0,2.0,48.0,11.0,27.0,12.89
2022-12-02 10:00:00,2022.0,12.0,2.0,10,Viernes,8.0,2.0,42.0,9.0,22.0,17.75
2022-12-02 11:00:00,2022.0,12.0,2.0,11,Viernes,8.0,2.0,44.0,13.0,21.0,18.41
2022-12-02 12:00:00,2022.0,12.0,2.0,12,Viernes,8.0,1.0,40.0,13.0,25.0,26.08
2022-12-02 13:00:00,2022.0,12.0,2.0,13,Viernes,8.0,2.0,45.0,15.0,26.0,25.87
2022-12-02 14:00:00,2022.0,12.0,2.0,14,Viernes,8.0,2.0,31.0,10.0,17.0,42.73
2022-12-02 15:00:00,2022.0,12.0,2.0,15,Viernes,8.0,2.0,38.0,8.0,12.0,37.04
2022-12-02 16:00:00,2022.0,12.0,2.0,16,Viernes,8.0,2.0,46.0,12.0,18.0,31.21
2022-12-02 17:00:00,2022.0,12.0,2.0,17,Viernes,8.0,2.0,50.0,13.0,22.0,24.18
2022-12-02 18:00:00,2022.0,12.0,2.0,18,Viernes,8.0,2.0,67.0,15.0,26.0,8.86
2022-12-02 19:00:00,2022.0,12.0,2.0,19,Viernes,8.0,2.0,78.0,18.0,34.0,3.47
2022-12-02 20:00:00,2022.0,12.0,2.0,20,Viernes,8.0,2.0,75.0,17.0,28.0,5.49
2022-12-02 21:00:00,2022.0,12.0,2.0,21,Viernes,8.0,2.0,80.0,16.0,27.0,0.94
2022-12-02 22:00:00,2022.0,12.0,2.0,22,Viernes,8.0,2.0,80.0,17.0,31.0,0.95
2022-12-02 23:00:00,2022.0,12.0,2.0,23,Viernes,8.0,3.0,81.0,18.0,31.0,0.92
2022-12-03 00:00:00,2022.0,12.0,3.0,0,Sabado,8.0,2.0,73.0,26.0,40.0,0.8
2022-12-03 01:00:00,2022.0,12.0,3.0,1,Sabado,8.0,2.0,59.0,22.0,32.0,5.73
2022-12-03 02:00:00,2022.0,12.0,3.0,2,Sabado,8.0,2.0,57.0,13.0,19.0,2.09
2022-12-03 03:00:00,2022.0,12.0,3.0,3,Sabado,8.0,2.0,53.0,13.0,21.0,1.0
2022-12-03 04:00:00,2022.0,12.0,3.0,4,Sabado,8.0,1.0,49.0,15.0,21.0,1.0
2022-12-03 05:00:00,2022.0,12.0,3.0,5,Sabado,8.0,2.0,46.0,15.0,21.0,0.99
2022-12-03 06:00:00,2022.0,12.0,3.0,6,Sabado,8.0,1.0,43.0,16.0,21.0,2.75
2022-12-03 07:00:00,2022.0,12.0,3.0,7,Sabado,8.0,1.0,41.0,11.0,16.0,1.48
2022-12-03 08:00:00,2022.0,12.0,3.0,8,Sabado,8.0,1.0,40.0,11.0,17.0,0.98
2022-12-03 09:00:00,2022.0,12.0,3.0,9,Sabado,8.0,2.0,40.0,15.0,22.0,2.03
2022-12-03 10:00:00,2022.0,12.0,3.0,10,Sabado,8.0,2.0,46.0,17.0,26.0,6.9
2022-12-03 11:00:00,2022.0,12.0,3.0,11,Sabado,8.0,2.0,51.0,24.0,35.0,10.94
2022-12-03 12:00:00,2022.0,12.0,3.0,12,Sabado,8.0,2.0,55.0,24.0,35.0,10.87
2022-12-03 13:00:00,2022.0,12.0,3.0,13,Sabado,8.0,2.0,50.0,22.0,34.0,16.61
2022-12-03 14:00:00,2022.0,12.0,3.0,14,Sabado,8.0,1.0,37.0,22.0,31.0,32.14
2022-12-03 15:00:00,2022.0,12.0,3.0,15,Sabado,8.0,2.0,48.0,15.0,17.0,24.23
2022-12-03 16:00:00,2022.0,12.0,3.0,16,Sabado,8.0,2.0,55.0,23.0,31.0,12.2
2022-12-03 17:00:00,2022.0,12.0,3.0,17,Sabado,8.0,2.0,52.0,25.0,34.0,14.66
2022-12-03 18:00:00,2022.0,12.0,3.0,18,Sabado,8.0,2.0,66.0,17.0,24.0,5.82
2022-12-03 19:00:00,2022.0,12.0,3.0,19,Sabado,8.0,2.0,65.0,16.0,20.0,4.85
2022-12-03 20:00:00,2022.0,12.0,3.0,20,Sabado,8.0,2.0,76.0,21.0,25.0,1.04
2022-12-03 21:00:00,2022.0,12.0,3.0,21,Sabado,8.0,2.0,74.0,21.0,26.0,1.0
2022-12-03 22:00:00,2022.0,12.0,3.0,22,Sabado,8.0,2.0,67.0,21.0,26.0,1.0
2022-12-03 23:00:00,2022.0,12.0,3.0,23,Sabado,8.0,2.0,56.0,27.0,34.0,1.0
2022-12-04 00:00:00,2022.0,12.0,4.0,0,Domingo,8.0,2.0,63.0,30.0,36.0,1.0
2022-12-04 01:00:00,2022.0,12.0,4.0,1,Domingo,8.0,2.0,62.0,27.0,35.0,1.0
2022-12-04 02:00:00,2022.0,12.0,4.0,2,Domingo,8.0,2.0,51.0,27.0,35.0,1.41
2022-12-04 03:00:00,2022.0,12.0,4.0,3,Domingo,8.0,1.0,34.0,24.0,30.0,8.45
2022-12-04 04:00:00,2022.0,12.0,4.0,4,Domingo,8.0,1.0,21.0,15.0,19.0,16.81
2022-12-04 05:00:00,2022.0,12.0,4.0,5,Domingo,8.0,1.0,19.0,14.0,16.0,16.64
2022-12-04 06:00:00,2022.0,12.0,4.0,6,Domingo,8.0,1.0,17.0,10.0,12.0,21.07
2022-12-04 07:00:00,2022.0,12.0,4.0,7,Domingo,8.0,1.0,17.0,7.0,9.0,24.26
2022-12-04 08:00:00,2022.0,12.0,4.0,8,Domingo,8.0,1.0,21.0,8.0,11.0,22.61
2022-12-04 09:00:00,2022.0,12.0,4.0,9,Domingo,8.0,2.0,19.0,13.0,15.0,24.4
2022-12-04 10:00:00,2022.0,12.0,4.0,10,Domingo,8.0,1.0,21.0,13.0,15.0,24.22
2022-12-04 11:00:00,2022.0,12.0,4.0,11,Domingo,8.0,1.0,29.0,14.0,18.0,18.88
2022-12-04 12:00:00,2022.0,12.0,4.0,12,Domingo,8.0,1.0,33.0,13.0,17.0,16.11
2022-12-04 13:00:00,2022.0,12.0,4.0,13,Domingo,8.0,2.0,35.0,15.0,17.0,17.45
2022-12-04 14:00:00,2022.0,12.0,4.0,14,Domingo,8.0,2.0,42.0,18.0,20.0,16.72
2022-12-04 15:00:00,2022.0,12.0,4.0,15,Domingo,8.0,2.0,50.0,16.0,18.0,12.17
2022-12-04 16:00:00,2022.0,12.0,4.0,16,Domingo,8.0,2.0,57.0,24.0,27.0,6.17
2022-12-04 17:00:00,2022.0,12.0,4.0,17,Domingo,8.0,2.0,59.0,25.0,28.0,8.31
2022-12-04 18:00:00,2022.0,12.0,4.0,18,Domingo,8.0,2.0,62.0,20.0,23.0,3.77
2022-12-04 19:00:00,2022.0,12.0,4.0,19,Domingo,8.0,2.0,64.0,17.0,20.0,1.0
2022-12-04 20:00:00,2022.0,12.0,4.0,20,Domingo,8.0,2.0,64.0,19.0,24.0,0.84
2022-12-04 21:00:00,2022.0,12.0,4.0,21,Domingo,8.0,2.0,58.0,15.0,21.0,1.0
2022-12-04 22:00:00,2022.0,12.0,4.0,22,Domingo,8.0,2.0,58.0,22.0,28.0,2.04
2022-12-04 23:00:00,2022.0,12.0,4.0,23,Domingo,8.0,1.0,50.0,23.0,29.0,7.85
2022-12-05 00:00:00,2022.0,12.0,5.0,0,Lunes,8.0,1.0,43.0,21.0,26.0,13.28
2022-12-05 01:00:00,2022.0,12.0,5.0,1,Lunes,8.0,1.0,34.0,26.0,30.0,19.61
2022-12-05 02:00:00,2022.0,12.0,5.0,2,Lunes,8.0,1.0,20.0,20.0,22.0,34.43
2022-12-05 03:00:00,2022.0,12.0,5.0,3,Lunes,8.0,1.0,14.0,16.0,18.0,42.03
2022-12-05 04:00:00,2022.0,12.0,5.0,4,Lunes,8.0,1.0,15.0,14.0,15.0,39.38
2022-12-05 05:00:00,2022.0,12.0,5.0,5,Lunes,8.0,1.0,15.0,13.0,15.0,36.92
2022-12-05 06:00:00,2022.0,12.0,5.0,6,Lunes,8.0,1.0,19.0,16.0,18.0,32.79
2022-12-05 07:00:00,2022.0,12.0,5.0,7,Lunes,8.0,1.0,35.0,17.0,18.0,20.61
2022-12-05 08:00:00,2022.0,12.0,5.0,8,Lunes,8.0,1.0,41.0,10.0,12.0,18.14
2022-12-05 09:00:00,2022.0,12.0,5.0,9,Lunes,8.0,1.0,48.0,9.0,13.0,12.51
2022-12-05 10:00:00,2022.0,12.0,5.0,10,Lunes,8.0,1.0,41.0,12.0,15.0,15.38
2022-12-05 11:00:00,2022.0,12.0,5.0,11,Lunes,8.0,2.0,45.0,8.0,12.0,11.57
2022-12-05 12:00:00,2022.0,12.0,5.0,12,Lunes,8.0,2.0,51.0,8.0,13.0,7.83
2022-12-05 13:00:00,2022.0,12.0,5.0,13,Lunes,8.0,2.0,55.0,14.0,20.0,6.13
2022-12-05 14:00:00,2022.0,12.0,5.0,14,Lunes,8.0,2.0,58.0,17.0,21.0,5.6
2022-12-05 15:00:00,2022.0,12.0,5.0,15,Lunes,8.0,2.0,58.0,16.0,19.0,5.86
2022-12-05 16:00:00,2022.0,12.0,5.0,16,Lunes,8.0,2.0,63.0,12.0,16.0,4.23
